code,ym,rev,yoy
1203,2023-09,544257.0,4.03
1203,2023-10,504360.0,-5.72
1203,2023-11,565727.0,5.14
1203,2023-12,559442.0,-8.22
1203,2024-01,560943.0,8.79
1203,2024-02,472834.0,-8.29
1203,2024-03,524884.0,-3.58
1203,2024-04,492424.0,-2.85
1203,2024-05,512093.0,-7.26
1203,2024-06,514904.0,8.4
1203,2024-07,475908.0,-4.48
1203,2024-08,496672.0,-12.35
1203,2024-09,467801.0,-14.04
1203,2024-10,537494.0,6.56
1203,2024-11,573608.0,1.39
1203,2024-12,602521.0,7.7
1203,2025-01,540262.0,-3.68
1203,2025-02,470623.0,-0.46
1203,2025-03,521527.0,-0.63
1203,2025-04,498590.0,1.25
1203,2025-05,481004.0,-6.07
1203,2025-06,432438.0,-16.01
1203,2025-07,439000.0,-7.75
1203,2025-08,470431.0,-5.28
1203,2025-09,448993.0,-4.02
1203,2025-10,448604.0,-16.53
1203,2025-11,434162.0,-24.31
1203,2025-12,435027.0,-27.79
1203,2026-01,461815.0,-14.52
1203,2026-02,386214.0,-17.93
1203,2026-03,464822.0,-10.87
1203,2026-04,437702.0,-12.21
1203,2026-05,432673.0,-10.04
1203,2026-06,427563.0,-1.12
1203,2026-07,431017.0,-1.81
1210,2019-01,7176513.0,7.86
1210,2019-02,4971488.0,-9.37
1210,2019-03,6130106.0,21.15
1210,2019-04,6424220.0,15.58
1210,2019-05,6390612.0,4.49
1210,2019-06,6144976.0,3.71
1210,2019-07,6491269.0,7.13
1210,2019-08,6927433.0,10.29
1210,2019-09,6685601.0,4.37
1210,2019-10,6863541.0,12.09
1210,2019-11,6902836.0,2.48
1210,2019-12,6971663.0,9.97
1210,2020-01,6175533.0,-13.94
1210,2020-02,5847338.0,17.61
1210,2020-03,6233854.0,1.69
1210,2020-04,6180161.0,-3.79
1210,2020-05,6059697.0,-5.17
1210,2020-06,6450520.0,4.97
1210,2020-07,6397684.0,-1.44
1210,2020-08,6771132.0,-2.25
1210,2020-09,7188625.0,7.52
1210,2020-10,7578191.0,10.41
1210,2020-11,7431123.0,7.65
1210,2020-12,8214226.0,17.82
1210,2021-01,8480630.0,37.32
1210,2021-02,5817609.0,-0.5
1210,2021-03,8072006.0,29.48
1210,2021-04,9053195.0,46.48
1210,2021-05,8266299.0,36.41
1210,2021-06,9082135.0,40.79
1210,2021-07,9150386.0,43.02
1210,2021-08,7913624.0,16.87
1210,2021-09,9493296.0,32.05
1210,2021-10,8186264.0,8.02
1210,2021-11,8855770.0,19.17
1210,2021-12,9224406.0,12.29
1210,2022-01,9956918.0,17.4
1210,2022-02,7516358.0,29.2
1210,2022-03,8558697.0,6.02
1210,2022-04,9182352.0,1.42
1210,2022-05,8649541.0,4.63
1210,2022-06,9471082.0,4.28
1210,2022-07,9161168.0,0.11
1210,2022-08,10578033.0,33.66
1210,2022-09,9702507.0,2.2
1210,2022-10,10031178.0,22.53
1210,2022-11,10074064.0,13.75
1210,2022-12,10247364.0,11.08
1210,2023-01,9191048.0,-7.69
1210,2023-02,8240329.0,9.63
1210,2023-03,9633956.0,12.56
1210,2023-04,8940319.0,-2.63
1210,2023-05,9815309.0,13.47
1210,2023-06,8906040.0,-5.96
1210,2023-07,8904562.0,-2.8
1210,2023-08,10230624.0,-3.28
1210,2023-09,9291296.0,-4.23
1210,2023-10,8992288.0,-10.35
1210,2023-11,9371916.0,-6.96
1210,2023-12,9270160.0,-9.53
1210,2024-01,9474385.0,3.08
1210,2024-02,7242006.0,-12.11
1210,2024-03,8587702.0,-10.86
1210,2024-04,8589785.0,-3.92
1210,2024-05,8612403.0,-12.25
1210,2024-06,8207756.0,-7.84
1210,2024-07,8506106.0,-4.47
1210,2024-08,9027255.0,-11.76
1210,2024-09,8614876.0,-7.28
1210,2024-10,8604252.0,-4.31
1210,2024-11,8968687.0,-4.3
1210,2024-12,9166173.0,-1.12
1210,2025-01,8684590.0,-8.33
1210,2025-02,8087375.0,11.67
1210,2025-03,8770327.0,2.12
1210,2025-04,8722030.0,1.53
1210,2025-05,8229515.0,-4.44
1210,2025-06,7980681.0,-2.76
1210,2025-07,7933720.0,-6.72
1210,2025-08,8556083.0,-5.21
1210,2025-09,8731543.0,1.35
1210,2025-10,8433533.0,-1.98
1210,2025-11,8857963.0,-1.23
1210,2025-12,9592082.0,4.64
1210,2026-01,9726934.0,12.0
1210,2026-02,7628102.0,-5.67
1210,2026-03,9209941.0,5.01
1210,2026-04,9098458.0,4.31
1210,2026-05,9065705.0,10.16
1210,2026-06,8952188.0,12.17
1210,2026-07,9639463.0,21.49
1213,2019-01,63426.0,-11.63
1213,2019-02,39925.0,-5.86
1213,2019-03,29047.0,-16.76
1213,2019-04,28570.0,-22.19
1213,2019-05,38938.0,-17.67
1213,2019-06,26098.0,-55.83
1213,2019-07,64562.0,-26.12
1213,2019-08,50864.0,-40.76
1213,2019-09,13552.0,-62.55
1213,2019-10,27127.0,-24.79
1213,2019-11,24689.0,-7.68
1213,2019-12,28674.0,-3.97
1213,2020-01,31854.0,-49.77
1213,2020-02,23944.0,-40.02
1213,2020-03,24268.0,-16.45
1213,2020-04,22416.0,-21.54
1213,2020-05,28920.0,-25.72
1213,2020-06,35095.0,34.47
1213,2020-07,53900.0,-16.51
1213,2020-08,64820.0,27.43
1213,2020-09,41327.0,204.95
1213,2020-10,26380.0,-2.75
1213,2020-11,25440.0,3.04
1213,2020-12,31241.0,8.95
1213,2021-01,32550.0,2.18
1213,2021-02,39520.0,65.05
1213,2021-03,30196.0,24.42
1213,2021-04,31631.0,41.1
1213,2021-05,35416.0,22.46
1213,2021-06,36210.0,3.17
1213,2021-07,52085.0,-3.36
1213,2021-08,42312.0,-34.72
1213,2021-09,34387.0,-16.79
1213,2021-10,27981.0,6.06
1213,2021-11,35048.0,37.76
1213,2021-12,31545.0,0.97
1213,2022-01,45833.0,40.8
1213,2022-02,24520.0,-37.95
1213,2022-03,30575.0,1.25
1213,2022-04,26326.0,-16.77
1213,2022-05,26236.0,-25.92
1213,2022-06,40233.0,11.11
1213,2022-07,29503.0,-43.35
1213,2022-08,38696.0,-8.54
1213,2022-09,31847.0,-7.38
1213,2022-10,30818.0,10.13
1213,2022-11,30289.0,-13.57
1213,2022-12,34198.0,8.41
1213,2023-01,31485.0,-31.3
1213,2023-02,30743.0,25.37
1213,2023-03,26162.0,-14.43
1213,2023-04,16652.0,-36.74
1213,2023-05,13163.0,-49.82
1213,2023-06,-2485.0,-106.17
1213,2023-07,-297.0,-101.0
1213,2023-08,-998.0,-102.57
1213,2023-09,-5934.0,-118.63
1213,2023-10,403.0,-98.69
1213,2023-11,31.0,-99.89
1213,2023-12,11777.0,-65.56
1213,2024-01,10917.0,-65.32
1213,2024-02,14504.0,-52.82
1213,2024-03,7927.0,-69.7
1213,2024-04,12478.0,-25.06
1213,2024-05,16426.0,24.78
1213,2024-06,12287.0,594.44
1213,2024-07,19561.0,6686.19
1213,2024-08,25897.0,2694.88
1213,2024-09,18428.0,410.54
1213,2024-10,18760.0,4555.08
1213,2024-11,16519.0,53187.09
1213,2024-12,16829.0,42.89
1213,2025-01,22379.0,104.99
1213,2025-02,24067.0,65.93
1213,2025-03,19695.0,148.45
1213,2025-04,25157.0,101.61
1213,2025-05,19978.0,21.62
1213,2025-06,23916.0,94.64
1213,2025-07,23287.0,19.04
1213,2025-08,34176.0,31.96
1213,2025-09,34129.0,85.2
1213,2025-10,25876.0,37.93
1213,2025-11,23757.0,43.81
1213,2025-12,20948.0,24.47
1213,2026-01,24751.0,10.59
1213,2026-02,29013.0,20.55
1213,2026-03,23319.0,18.4
1213,2026-04,25400.0,0.96
1213,2026-05,22834.0,14.29
1213,2026-06,25270.0,5.66
1213,2026-07,32555.0,39.79
1215,2019-01,1885469.0,6.64
1215,2019-02,1463626.0,-0.95
1215,2019-03,1686202.0,-1.48
1215,2019-04,1739496.0,3.12
1215,2019-05,1768590.0,-4.16
1215,2019-06,1642385.0,-5.11
1215,2019-07,1745142.0,-8.07
1215,2019-08,1835593.0,-4.32
1215,2019-09,1808855.0,2.22
1215,2019-10,1908232.0,1.98
1215,2019-11,1856161.0,5.11
1215,2019-12,1833883.0,2.39
1215,2020-01,1686306.0,-10.56
1215,2020-02,1643656.0,12.3
1215,2020-03,1911231.0,13.34
1215,2020-04,1851960.0,6.46
1215,2020-05,1803246.0,1.95
1215,2020-06,1772694.0,7.93
1215,2020-07,1884932.0,8.01
1215,2020-08,1892166.0,3.08
1215,2020-09,1920517.0,6.17
1215,2020-10,1913473.0,0.27
1215,2020-11,1851586.0,-0.24
1215,2020-12,2057868.0,12.21
1215,2021-01,2037460.0,20.82
1215,2021-02,1651502.0,0.47
1215,2021-03,2030023.0,6.21
1215,2021-04,1997700.0,7.86
1215,2021-05,2086575.0,15.71
1215,2021-06,2024955.0,14.23
1215,2021-07,2147399.0,13.92
1215,2021-08,2037783.0,7.69
1215,2021-09,2048288.0,6.65
1215,2021-10,2086329.0,9.03
1215,2021-11,2255138.0,21.79
1215,2021-12,2438193.0,18.48
1215,2022-01,2672823.0,31.18
1215,2022-02,2048952.0,24.06
1215,2022-03,2477639.0,22.04
1215,2022-04,2192046.0,9.72
1215,2022-05,2311671.0,10.78
1215,2022-06,2335487.0,15.33
1215,2022-07,2400161.0,11.77
1215,2022-08,2393814.0,17.47
1215,2022-09,2418414.0,18.07
1215,2022-10,2364883.0,13.35
1215,2022-11,2595219.0,15.08
1215,2022-12,2748111.0,12.71
1215,2023-01,2369583.0,-11.34
1215,2023-02,2263472.0,10.46
1215,2023-03,2599015.0,4.89
1215,2023-04,2470578.0,12.7
1215,2023-05,2519816.0,9.0
1215,2023-06,2421623.0,3.68
1215,2023-07,2360314.0,-1.66
1215,2023-08,2508812.0,4.8
1215,2023-09,2437231.0,0.77
1215,2023-10,2382360.0,0.73
1215,2023-11,2419018.0,-6.78
1215,2023-12,2407927.0,-12.37
1215,2024-01,2504897.0,5.71
1215,2024-02,2030911.0,-10.27
1215,2024-03,2376299.0,-8.56
1215,2024-04,2198777.0,-11.0
1215,2024-05,2366427.0,-6.08
1215,2024-06,2139781.0,-11.63
1215,2024-07,2322796.0,-1.58
1215,2024-08,2417581.0,-3.63
1215,2024-09,2273593.0,-6.71
1215,2024-10,2457728.0,3.16
1215,2024-11,2435339.0,0.67
1215,2024-12,2433129.0,1.04
1215,2025-01,2331017.0,-6.94
1215,2025-02,2030712.0,-0.0
1215,2025-03,2335353.0,-1.72
1215,2025-04,2386361.0,8.53
1215,2025-05,2448264.0,3.45
1215,2025-06,2226284.0,4.04
1215,2025-07,2371761.0,2.1
1215,2025-08,2333191.0,-3.49
1215,2025-09,2389204.0,5.08
1215,2025-10,2347307.0,-4.49
1215,2025-11,2482253.0,1.92
1215,2025-12,2749915.0,13.01
1215,2026-01,2634849.0,13.03
1215,2026-02,2030010.0,-0.03
1215,2026-03,2511460.0,7.54
1215,2026-04,2316768.0,-2.91
1215,2026-05,2488775.0,1.65
1215,2026-06,2419781.0,8.69
1215,2026-07,2562688.0,8.05
1216,2019-01,41144409.0,7.81
1216,2019-02,29826477.0,-1.4
1216,2019-03,36804987.0,2.59
1216,2019-04,36918812.0,4.54
1216,2019-05,38716214.0,1.89
1216,2019-06,38858021.0,4.88
1216,2019-07,40267551.0,5.61
1216,2019-08,41324567.0,3.45
1216,2019-09,39494107.0,5.2
1216,2019-10,36972407.0,4.44
1216,2019-11,34315274.0,3.26
1216,2019-12,33014880.0,1.3
1216,2020-01,41529085.0,0.93
1216,2020-02,30787526.0,3.22
1216,2020-03,35948254.0,-2.32
1216,2020-04,34946280.0,-5.34
1216,2020-05,36909155.0,-4.66
1216,2020-06,38616245.0,-0.62
1216,2020-07,40509558.0,0.6
1216,2020-08,41212854.0,-0.27
1216,2020-09,40353475.0,2.17
1216,2020-10,36463221.0,-1.37
1216,2020-11,35858206.0,4.49
1216,2020-12,34159430.0,3.46
1216,2021-01,45194815.0,8.82
1216,2021-02,31769464.0,3.18
1216,2021-03,38463882.0,6.99
1216,2021-04,38356552.0,9.75
1216,2021-05,39759158.0,7.72
1216,2021-06,39253261.0,1.64
1216,2021-07,41852623.0,3.31
1216,2021-08,41942340.0,1.77
1216,2021-09,41123727.0,1.9
1216,2021-10,39134900.0,7.32
1216,2021-11,39352262.0,9.74
1216,2021-12,37291418.0,9.16
1216,2022-01,48049485.0,6.31
1216,2022-02,34113196.0,7.37
1216,2022-03,42112136.0,9.48
1216,2022-04,42977511.0,12.04
1216,2022-05,43215655.0,8.69
1216,2022-06,44266245.0,12.77
1216,2022-07,47295432.0,13.0
1216,2022-08,48654713.0,16.0
1216,2022-09,45815778.0,11.4
1216,2022-10,42927337.0,9.69
1216,2022-11,40656907.0,3.31
1216,2022-12,44564715.0,19.5
1216,2023-01,45915517.0,-4.44
1216,2023-02,40664831.0,19.2
1216,2023-03,44823352.0,6.43
1216,2023-04,44069723.0,2.54
1216,2023-05,46350796.0,7.25
1216,2023-06,46976325.0,6.12
1216,2023-07,54142903.0,14.47
1216,2023-08,57541764.0,18.26
1216,2023-09,53366181.0,16.47
1216,2023-10,49801476.0,16.01
1216,2023-11,48163404.0,18.46
1216,2023-12,49174331.0,10.34
1216,2024-01,58667213.0,27.77
1216,2024-02,47898965.0,17.78
1216,2024-03,52191829.0,16.43
1216,2024-04,52338982.0,18.76
1216,2024-05,54792810.0,18.21
1216,2024-06,54983416.0,17.04
1216,2024-07,59449406.0,9.8
1216,2024-08,61624958.0,7.09
1216,2024-09,57852278.0,8.4
1216,2024-10,54649449.0,9.73
1216,2024-11,51741861.0,7.42
1216,2024-12,51439480.0,4.6
1216,2025-01,65755516.0,12.08
1216,2025-02,47574945.0,-0.67
1216,2025-03,55935541.0,7.17
1216,2025-04,56208747.0,7.39
1216,2025-05,57625519.0,5.16
1216,2025-06,55738019.0,1.37
1216,2025-07,57114520.0,-3.92
1216,2025-08,60796560.0,-1.34
1216,2025-09,58415036.0,0.97
1216,2025-10,54226663.0,-0.77
1216,2025-11,51161260.0,-1.12
1216,2025-12,52311321.0,1.69
1216,2026-01,66104462.0,0.53
1216,2026-02,51532816.0,8.31
1216,2026-03,57379159.0,2.58
1216,2026-04,57480106.0,2.26
1216,2026-05,59180335.0,2.69
1216,2026-06,58301112.0,4.59
1216,2026-07,62168637.0,8.84
1217,2019-01,379511.0,1.54
1217,2019-02,303197.0,4.45
1217,2019-03,313572.0,-13.95
1217,2019-04,287677.0,13.91
1217,2019-05,318595.0,0.66
1217,2019-06,449669.0,19.17
1217,2019-07,482920.0,0.84
1217,2019-08,637949.0,-4.51
1217,2019-09,441377.0,5.82
1217,2019-10,284230.0,16.28
1217,2019-11,277877.0,3.04
1217,2019-12,292321.0,8.38
1217,2020-01,405408.0,6.82
1217,2020-02,302786.0,-0.13
1217,2020-03,444287.0,41.68
1217,2020-04,291186.0,1.21
1217,2020-05,291246.0,-8.58
1217,2020-06,415560.0,-7.58
1217,2020-07,430161.0,-10.92
1217,2020-08,639670.0,0.26
1217,2020-09,565045.0,28.01
1217,2020-10,266129.0,-6.36
1217,2020-11,284591.0,2.41
1217,2020-12,280185.0,-4.15
1217,2021-01,411016.0,1.38
1217,2021-02,317669.0,4.91
1217,2021-03,367154.0,-17.36
1217,2021-04,273615.0,-6.03
1217,2021-05,439985.0,51.06
1217,2021-06,464795.0,11.84
1217,2021-07,441314.0,2.59
1217,2021-08,605106.0,-5.4
1217,2021-09,463500.0,-17.97
1217,2021-10,305710.0,14.87
1217,2021-11,306835.0,7.81
1217,2021-12,314921.0,12.39
1217,2022-01,442813.0,7.73
1217,2022-02,312887.0,-1.5
1217,2022-03,385888.0,5.1
1217,2022-04,301579.0,10.22
1217,2022-05,384976.0,-12.5
1217,2022-06,403129.0,-13.26
1217,2022-07,512688.0,16.17
1217,2022-08,634623.0,4.87
1217,2022-09,465279.0,0.38
1217,2022-10,316358.0,3.48
1217,2022-11,304862.0,-0.64
1217,2022-12,335992.0,6.69
1217,2023-01,447948.0,1.15
1217,2023-02,308663.0,-1.35
1217,2023-03,414639.0,7.45
1217,2023-04,342778.0,13.66
1217,2023-05,396832.0,3.07
1217,2023-06,419946.0,4.17
1217,2023-07,482203.0,-5.94
1217,2023-08,657803.0,3.65
1217,2023-09,485332.0,4.3
1217,2023-10,323973.0,2.4
1217,2023-11,308855.0,1.3
1217,2023-12,311678.0,-7.23
1217,2024-01,462585.0,3.26
1217,2024-02,323591.0,4.83
1217,2024-03,373002.0,-10.04
1217,2024-04,353181.0,3.03
1217,2024-05,444968.0,12.13
1217,2024-06,404150.0,-3.76
1217,2024-07,517832.0,7.38
1217,2024-08,695333.0,5.7
1217,2024-09,487276.0,0.4
1217,2024-10,360149.0,11.16
1217,2024-11,362132.0,17.24
1217,2024-12,332502.0,6.68
1217,2025-01,469134.0,1.41
1217,2025-02,313901.0,-2.99
1217,2025-03,402634.0,7.94
1217,2025-04,376794.0,6.68
1217,2025-05,440729.0,-0.95
1217,2025-06,424548.0,5.04
1217,2025-07,486959.0,-5.96
1217,2025-08,591972.0,-14.86
1217,2025-09,525593.0,7.86
1217,2025-10,364631.0,1.24
1217,2025-11,324091.0,-10.5
1217,2025-12,314958.0,-5.27
1217,2026-01,462021.0,-1.51
1217,2026-02,319659.0,1.83
1217,2026-03,384534.0,-4.49
1217,2026-04,396666.0,5.27
1217,2026-05,376355.0,-14.6
1217,2026-06,414313.0,-2.41
1217,2026-07,505906.0,3.89
1218,2019-01,706484.0,2.72
1218,2019-02,467918.0,-10.71
1218,2019-03,599053.0,-8.69
1218,2019-04,592778.0,-9.71
1218,2019-05,645123.0,-9.69
1218,2019-06,708068.0,7.54
1218,2019-07,861667.0,16.2
1218,2019-08,833163.0,4.77
1218,2019-09,782187.0,6.19
1218,2019-10,690997.0,8.41
1218,2019-11,582987.0,-8.32
1218,2019-12,653138.0,19.58
1218,2020-01,736974.0,4.31
1218,2020-02,505641.0,8.06
1218,2020-03,661552.0,10.43
1218,2020-04,630513.0,6.36
1218,2020-05,655813.0,1.65
1218,2020-06,734201.0,3.69
1218,2020-07,831903.0,-3.45
1218,2020-08,853882.0,2.48
1218,2020-09,819145.0,4.72
1218,2020-10,676243.0,-2.13
1218,2020-11,670202.0,14.96
1218,2020-12,694505.0,6.33
1218,2021-01,845756.0,14.76
1218,2021-02,629161.0,24.42
1218,2021-03,799575.0,20.86
1218,2021-04,810520.0,28.54
1218,2021-05,830360.0,26.61
1218,2021-06,794155.0,8.16
1218,2021-07,895483.0,7.64
1218,2021-08,960802.0,12.52
1218,2021-09,888282.0,8.44
1218,2021-10,829908.0,22.72
1218,2021-11,893101.0,33.25
1218,2021-12,816534.0,17.57
1218,2022-01,978592.0,15.7
1218,2022-02,744482.0,18.32
1218,2022-03,927607.0,16.01
1218,2022-04,912408.0,12.57
1218,2022-05,902029.0,8.63
1218,2022-06,877120.0,10.44
1218,2022-07,1023417.0,14.28
1218,2022-08,1054476.0,9.74
1218,2022-09,1063747.0,19.75
1218,2022-10,845561.0,1.88
1218,2022-11,927603.0,3.86
1218,2022-12,873258.0,6.94
1218,2023-01,973667.0,-0.5
1218,2023-02,834856.0,12.13
1218,2023-03,839075.0,-9.54
1218,2023-04,820342.0,-10.09
1218,2023-05,871543.0,-3.37
1218,2023-06,948940.0,8.18
1218,2023-07,1069944.0,4.54
1218,2023-08,1157243.0,9.74
1218,2023-09,1070356.0,0.62
1218,2023-10,893674.0,5.69
1218,2023-11,978504.0,5.48
1218,2023-12,753291.0,-13.73
1218,2024-01,1102854.0,13.26
1218,2024-02,787943.0,-5.61
1218,2024-03,866051.0,3.21
1218,2024-04,884611.0,7.83
1218,2024-05,827689.0,-5.03
1218,2024-06,820155.0,-13.57
1218,2024-07,977678.0,-8.62
1218,2024-08,1025513.0,-11.38
1218,2024-09,985528.0,-7.92
1218,2024-10,833404.0,-6.74
1218,2024-11,841206.0,-14.03
1218,2024-12,728608.0,-3.27
1218,2025-01,887717.0,-19.5
1218,2025-02,786116.0,-0.23
1218,2025-03,825493.0,-4.68
1218,2025-04,793857.0,-10.25
1218,2025-05,832885.0,0.62
1218,2025-06,809797.0,-1.26
1218,2025-07,893928.0,-8.56
1218,2025-08,1021563.0,-0.38
1218,2025-09,885650.0,-10.13
1218,2025-10,791573.0,-5.01
1218,2025-11,755967.0,-10.13
1218,2025-12,832865.0,14.3
1218,2026-01,943672.0,6.3
1218,2026-02,837121.0,6.48
1218,2026-03,872329.0,5.67
1218,2026-04,844393.0,6.36
1218,2026-05,821022.0,-1.42
1218,2026-06,713728.0,-11.86
1218,2026-07,563843.0,-36.92
1219,2019-01,1199814.0,18.96
1219,2019-02,715431.0,-11.53
1219,2019-03,1055161.0,0.19
1219,2019-04,1038477.0,1.83
1219,2019-05,1049658.0,0.85
1219,2019-06,953087.0,3.52
1219,2019-07,1038836.0,9.72
1219,2019-08,999824.0,1.88
1219,2019-09,994450.0,6.36
1219,2019-10,1083064.0,6.19
1219,2019-11,976184.0,-2.03
1219,2019-12,1144475.0,16.63
1219,2020-01,1016959.0,-15.24
1219,2020-02,911889.0,27.46
1219,2020-03,1060891.0,0.54
1219,2020-04,1017898.0,-1.98
1219,2020-05,922349.0,-12.12
1219,2020-06,987280.0,3.58
1219,2020-07,980279.0,-5.63
1219,2020-08,975254.0,-2.45
1219,2020-09,1086298.0,9.23
1219,2020-10,1099296.0,1.49
1219,2020-11,1086305.0,11.28
1219,2020-12,1185413.0,3.57
1219,2021-01,1326083.0,30.39
1219,2021-02,1134676.0,24.43
1219,2021-03,1257299.0,18.51
1219,2021-04,1240389.0,21.85
1219,2021-05,1176668.0,27.57
1219,2021-06,1024656.0,3.78
1219,2021-07,1263633.0,28.9
1219,2021-08,1167521.0,19.71
1219,2021-09,1192316.0,9.75
1219,2021-10,1209578.0,10.03
1219,2021-11,1403710.0,29.21
1219,2021-12,1383471.0,16.7
1219,2022-01,1433167.0,8.07
1219,2022-02,1130681.0,-0.35
1219,2022-03,1651054.0,31.31
1219,2022-04,1479641.0,19.28
1219,2022-05,1451392.0,23.34
1219,2022-06,1345756.0,31.33
1219,2022-07,1321525.0,4.58
1219,2022-08,1352250.0,15.82
1219,2022-09,1486102.0,24.63
1219,2022-10,1443910.0,19.37
1219,2022-11,1445798.0,2.99
1219,2022-12,1495331.0,8.08
1219,2023-01,1334658.0,-6.87
1219,2023-02,1293812.0,14.42
1219,2023-03,1621081.0,-1.81
1219,2023-04,1297059.0,-12.33
1219,2023-05,1442360.0,-0.62
1219,2023-06,1330443.0,-1.13
1219,2023-07,1403695.0,6.21
1219,2023-08,1366116.0,1.02
1219,2023-09,1310734.0,-11.8
1219,2023-10,1280865.0,-11.29
1219,2023-11,1419631.0,-1.8
1219,2023-12,1227767.0,-17.89
1219,2024-01,1332025.0,-0.19
1219,2024-02,1036305.0,-19.9
1219,2024-03,1202605.0,-25.81
1219,2024-04,1214607.0,-6.35
1219,2024-05,1214397.0,-15.8
1219,2024-06,1042042.0,-21.67
1219,2024-07,1196279.0,-14.77
1219,2024-08,1163022.0,-14.86
1219,2024-09,1171870.0,-10.59
1219,2024-10,1233040.0,-3.73
1219,2024-11,1270951.0,-10.47
1219,2024-12,1268028.0,3.27
1219,2025-01,1178879.0,-11.49
1219,2025-02,1162280.0,12.15
1219,2025-03,1294322.0,7.62
1219,2025-04,1207240.0,-0.6
1219,2025-05,1197196.0,-1.41
1219,2025-06,1099572.0,5.52
1219,2025-07,1105072.0,-7.62
1219,2025-08,1150184.0,-1.1
1219,2025-09,1211300.0,3.36
1219,2025-10,1266703.0,2.73
1219,2025-11,1202794.0,-5.36
1219,2025-12,1332578.0,5.09
1219,2026-01,1271934.0,7.89
1219,2026-02,1059567.0,-8.83
1219,2026-03,1303877.0,0.73
1219,2026-04,1221789.0,1.2
1219,2026-05,1115075.0,-6.85
1219,2026-06,1104022.0,0.4
1219,2026-07,882904.0,-20.1
1220,2019-01,261737.0,9.05
1220,2019-02,143511.0,10.79
1220,2019-03,208035.0,1.48
1220,2019-04,209667.0,3.81
1220,2019-05,242992.0,13.44
1220,2019-06,240545.0,12.6
1220,2019-07,277390.0,22.82
1220,2019-08,261871.0,-4.24
1220,2019-09,229760.0,-3.84
1220,2019-10,309104.0,23.28
1220,2019-11,290788.0,3.69
1220,2019-12,303764.0,12.27
1220,2020-01,201511.0,-23.01
1220,2020-02,178161.0,24.14
1220,2020-03,222238.0,6.82
1220,2020-04,215302.0,2.68
1220,2020-05,203469.0,-16.26
1220,2020-06,222507.0,-7.49
1220,2020-07,264847.0,-4.52
1220,2020-08,260431.0,-0.54
1220,2020-09,287415.0,25.09
1220,2020-10,241613.0,-21.83
1220,2020-11,218974.0,-24.69
1220,2020-12,258665.0,-14.84
1220,2021-01,262424.0,30.22
1220,2021-02,176717.0,-0.81
1220,2021-03,269619.0,21.31
1220,2021-04,262030.0,21.7
1220,2021-05,254687.0,25.17
1220,2021-06,272149.0,22.31
1220,2021-07,258235.0,-2.49
1220,2021-08,265446.0,1.92
1220,2021-09,267658.0,-6.87
1220,2021-10,280906.0,16.26
1220,2021-11,332714.0,51.94
1220,2021-12,316808.0,22.47
1220,2022-01,322989.0,23.07
1220,2022-02,207781.0,17.57
1220,2022-03,285720.0,5.97
1220,2022-04,248582.0,-5.13
1220,2022-05,292492.0,14.84
1220,2022-06,294470.0,8.2
1220,2022-07,294528.0,14.05
1220,2022-08,314062.0,18.31
1220,2022-09,294321.0,9.96
1220,2022-10,334007.0,18.9
1220,2022-11,350129.0,5.23
1220,2022-12,299446.0,-5.48
1220,2023-01,185500.0,-42.56
1220,2023-02,178573.0,-14.05
1220,2023-03,290668.0,1.73
1220,2023-04,266541.0,7.22
1220,2023-05,280527.0,-4.09
1220,2023-06,287673.0,-2.3
1220,2023-07,272888.0,-7.34
1220,2023-08,296778.0,-5.5
1220,2023-09,295646.0,0.45
1220,2023-10,289053.0,-13.45
1220,2023-11,338368.0,-3.35
1220,2023-12,313541.0,4.7
1220,2024-01,288895.0,55.73
1220,2024-02,189790.0,6.28
1220,2024-03,286684.0,-1.37
1220,2024-04,253570.0,-4.86
1220,2024-05,292960.0,4.43
1220,2024-06,268122.0,-6.79
1220,2024-07,267181.0,-2.09
1220,2024-08,294205.0,-0.86
1220,2024-09,273209.0,-7.58
1220,2024-10,356483.0,23.32
1220,2024-11,397129.0,17.36
1220,2024-12,320533.0,2.23
1220,2025-01,218906.0,-24.22
1220,2025-02,270707.0,42.63
1220,2025-03,269636.0,-5.94
1220,2025-04,266521.0,5.1
1220,2025-05,274366.0,-6.34
1220,2025-06,255918.0,-4.55
1220,2025-07,275553.0,3.13
1220,2025-08,280352.0,-4.7
1220,2025-09,290497.0,6.32
1220,2025-10,345775.0,-3.0
1220,2025-11,360840.0,-9.13
1220,2025-12,308992.0,-3.6
1220,2026-01,282201.0,28.91
1220,2026-02,166071.0,-38.65
1220,2026-03,247224.0,-8.31
1220,2026-04,299352.0,12.31
1220,2026-05,239785.0,-12.6
1220,2026-06,273600.0,6.9
1220,2026-07,279357.0,1.38
1225,2019-01,964100.0,-6.51
1225,2019-02,633413.0,-19.71
1225,2019-03,880257.0,-9.66
1225,2019-04,889193.0,-0.88
1225,2019-05,857478.0,-5.36
1225,2019-06,887020.0,2.51
1225,2019-07,962604.0,0.42
1225,2019-08,927042.0,-5.91
1225,2019-09,837263.0,-10.73
1225,2019-10,1023560.0,9.75
1225,2019-11,872342.0,-15.28
1225,2019-12,912234.0,-2.57
1225,2020-01,850077.0,-11.82
1225,2020-02,785185.0,23.96
1225,2020-03,886030.0,0.65
1225,2020-04,856010.0,-3.73
1225,2020-05,809957.0,-5.54
1225,2020-06,792623.0,-10.64
1225,2020-07,847382.0,-11.96
1225,2020-08,826403.0,-10.85
