訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核,tech_score,news_score,report_score,confidence,signal_type
BUY,股價腰斬的中小型績優股,2489.TW,32.2,2.22,28.0,13.1,0.58,0.7,腰斬績優股（基本面未壞）,2026-08-17,✅,35.2,50.0,50.0,44.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3051.TW,23.1,-2.33,0.0,0.0,0.75,0.8,均線轉下出場,2026-08-17,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4533.TWO,27.1,-4.4,0.0,0.0,0.75,1.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5543.TWO,24.2,-3.2,0.0,0.0,0.75,0.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3673.TW,62.6,1.62,0.0,0.0,0.75,0.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2340.TW,31.4,3.62,0.0,0.0,0.75,1.1,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1727.TW,82.6,9.99,0.0,0.0,0.75,2.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3444.TWO,78.8,3.01,0.0,0.0,0.75,1.2,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1309.TW,12.7,-1.93,0.0,0.0,0.74,0.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,34.7,50.0,50.0,43.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6168.TW,24.8,0.41,0.0,0.0,0.74,0.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,34.7,50.0,50.0,43.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6546.TWO,62.9,-0.79,0.0,0.0,0.73,0.6,均線轉下出場,2026-08-17,✅,34.4,50.0,50.0,43.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8467.TW,99.2,-2.27,0.0,0.0,0.73,0.7,均線轉下出場,2026-08-17,✅,34.4,50.0,50.0,43.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3024.TW,13.9,3.35,0.0,0.0,0.73,1.0,均線轉下出場,2026-08-17,✅,34.4,50.0,50.0,43.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3339.TWO,39.8,6.99,0.0,0.0,0.73,1.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,34.4,50.0,50.0,43.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2911.TW,6.8,-3.0,0.0,0.0,0.72,0.7,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,34.1,50.0,50.0,43.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3219.TWO,72.2,1.55,0.0,0.0,0.72,0.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,34.1,50.0,50.0,43.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6530.TWO,86.7,3.83,0.0,0.0,0.72,1.2,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,34.1,50.0,50.0,43.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3013.TW,85.3,-0.0,0.0,0.0,0.71,0.4,均線轉下出場,2026-08-17,✅,33.8,50.0,50.0,43.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6215.TW,104.0,0.0,0.0,0.0,0.71,1.7,均線轉下出場,2026-08-17,✅,33.8,50.0,50.0,43.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4562.TW,32.9,0.77,0.0,0.0,0.71,1.9,均線轉下出場,2026-08-17,✅,33.8,50.0,50.0,43.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8086.TWO,120.5,5.7,0.0,0.0,0.7,1.7,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,33.5,50.0,50.0,43.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2724.TWO,10.6,1.43,0.0,0.0,0.7,4.3,均線轉下出場,2026-08-17,✅,33.5,50.0,50.0,43.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6515.TW,6610.0,-2.07,0.0,0.0,0.7,1.1,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,33.5,50.0,50.0,43.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5340.TWO,79.5,3.38,0.0,0.0,0.68,0.9,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,32.9,50.0,50.0,43.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3714.TW,59.7,4.92,0.0,0.0,0.68,1.1,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,32.9,50.0,50.0,43.2,中性
BUY,吊燈出場（Chandelier Exit）,4956.TW,30.8,2.67,25.6,16.8,0.59,0.9,多頭｜停利 25.6,2026-08-17,✅,32.7,50.0,50.0,43.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2338.TW,39.4,-0.63,0.0,0.0,0.67,0.6,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,32.6,50.0,50.0,43.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5284.TW,297.0,1.02,0.0,0.0,0.67,0.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,32.6,50.0,50.0,43.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3062.TW,20.9,-1.88,0.0,0.0,0.66,0.5,均線轉下出場,2026-08-17,✅,32.3,50.0,50.0,42.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3030.TW,299.5,1.53,0.0,0.0,0.66,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,32.3,50.0,50.0,42.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4764.TW,225.0,-3.02,0.0,0.0,0.65,0.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,32.0,50.0,50.0,42.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1721.TW,20.0,0.25,0.0,0.0,0.64,0.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,31.7,50.0,50.0,42.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3437.TW,17.6,0.29,0.0,0.0,0.62,0.6,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,31.1,50.0,50.0,42.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1582.TW,73.4,-1.08,0.0,0.0,0.59,0.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,30.2,50.0,50.0,42.1,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,4529.TWO,3.7,1.64,0.0,0.0,0.59,3.5,A+B1成立，等量縮平台,2026-08-17,✅,30.2,50.0,50.0,42.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4919.TW,125.5,2.03,0.0,0.0,0.58,0.7,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,29.9,50.0,50.0,42.0,中性
