訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核,tech_score,news_score,report_score,confidence,signal_type
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2329.TW,44.5,-0.78,0.0,0.0,0.75,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6492.TWO,37.9,1.2,0.0,0.0,0.75,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.0,50.0,50.0,44.0,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,3338.TW,63.1,-0.32,0.0,0.0,0.74,0.5,A+B1成立，等量縮平台,2026-08-11,✅,34.7,50.0,50.0,43.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7730.TW,163.0,4.49,0.0,0.0,0.74,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.7,50.0,50.0,43.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6210.TWO,17.3,1.47,0.0,0.0,0.74,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.7,50.0,50.0,43.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3432.TW,16.0,-1.53,0.0,0.0,0.74,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.7,50.0,50.0,43.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2419.TW,24.6,-1.2,0.0,0.0,0.74,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.7,50.0,50.0,43.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6426.TW,218.0,0.23,0.0,0.0,0.74,1.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.7,50.0,50.0,43.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3339.TWO,37.8,-4.18,0.0,0.0,0.74,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.7,50.0,50.0,43.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2338.TW,39.9,-0.5,0.0,0.0,0.73,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.4,50.0,50.0,43.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3092.TW,23.5,-0.42,0.0,0.0,0.73,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.4,50.0,50.0,43.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3031.TW,23.0,-1.5,0.0,0.0,0.73,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.4,50.0,50.0,43.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6789.TW,440.0,-0.34,0.0,0.0,0.73,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.4,50.0,50.0,43.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5284.TW,300.5,-2.28,0.0,0.0,0.73,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.4,50.0,50.0,43.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6205.TW,61.6,0.16,0.0,0.0,0.73,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.4,50.0,50.0,43.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1735.TW,20.1,-1.71,0.0,0.0,0.72,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.1,50.0,50.0,43.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8086.TWO,116.5,-1.27,0.0,0.0,0.72,1.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,34.1,50.0,50.0,43.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3030.TW,302.5,2.02,0.0,0.0,0.71,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,33.8,50.0,50.0,43.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5289.TWO,1470.0,0.34,0.0,0.0,0.71,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,33.8,50.0,50.0,43.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3583.TW,702.0,0.86,0.0,0.0,0.71,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,33.8,50.0,50.0,43.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1591.TWO,36.5,4.29,0.0,0.0,0.7,0.7,均線轉下出場,2026-08-11,✅,33.5,50.0,50.0,43.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3209.TW,56.8,1.79,0.0,0.0,0.7,1.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,33.5,50.0,50.0,43.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3529.TWO,2660.0,-6.17,0.0,0.0,0.7,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,33.5,50.0,50.0,43.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3563.TW,677.0,-1.02,0.0,0.0,0.69,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,33.2,50.0,50.0,43.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4720.TW,19.9,0.0,0.0,0.0,0.69,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,33.2,50.0,50.0,43.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6530.TWO,80.3,-2.67,0.0,0.0,0.69,2.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,33.2,50.0,50.0,43.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3437.TW,17.5,-3.31,0.0,0.0,0.67,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,32.6,50.0,50.0,43.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3024.TW,13.2,0.76,0.0,0.0,0.67,0.3,均線轉下出場,2026-08-11,✅,32.6,50.0,50.0,43.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2355.TW,42.5,1.07,0.0,0.0,0.67,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,32.6,50.0,50.0,43.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3535.TW,89.0,-1.33,0.0,0.0,0.67,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,32.6,50.0,50.0,43.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5340.TWO,74.0,1.37,0.0,0.0,0.66,1.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,32.3,50.0,50.0,42.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7768.TW,256.5,-1.91,0.0,0.0,0.66,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,32.3,50.0,50.0,42.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4956.TW,30.7,-2.23,0.0,0.0,0.66,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,32.3,50.0,50.0,42.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1582.TW,75.3,1.35,0.0,0.0,0.64,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,31.7,50.0,50.0,42.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6443.TW,26.9,-0.55,0.0,0.0,0.64,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,31.7,50.0,50.0,42.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3593.TW,12.4,-3.88,0.0,0.0,0.64,0.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,31.7,50.0,50.0,42.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2367.TW,44.8,1.13,0.0,0.0,0.63,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,31.4,50.0,50.0,42.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6715.TW,360.5,-0.83,0.0,0.0,0.62,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,31.1,50.0,50.0,42.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6679.TWO,211.0,-2.09,0.0,0.0,0.62,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,31.1,50.0,50.0,42.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1721.TW,19.8,-2.46,0.0,0.0,0.61,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,30.8,50.0,50.0,42.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6515.TW,6920.0,1.32,0.0,0.0,0.61,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,30.8,50.0,50.0,42.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6588.TWO,88.3,-2.43,0.0,0.0,0.6,0.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,30.5,50.0,50.0,42.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4908.TWO,151.0,-2.58,0.0,0.0,0.58,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,29.9,50.0,50.0,42.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4960.TW,20.7,-0.96,0.0,0.0,0.56,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,29.3,50.0,50.0,41.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4577.TWO,75.6,-3.69,0.0,0.0,0.54,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,28.7,50.0,50.0,41.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2485.TW,43.0,-2.39,0.0,0.0,0.53,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,28.4,50.0,50.0,41.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3581.TWO,115.0,0.88,0.0,0.0,0.48,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,26.9,50.0,50.0,40.8,中性
BUY,吊燈出場（Chandelier Exit）,5904.TWO,87.1,9.97,644.5,640.0,0.15,5.8,多頭｜停利 644.5,2026-08-11,✅,25.0,50.0,50.0,40.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5475.TWO,135.0,8.0,0.0,0.0,0.41,3.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,24.8,50.0,50.0,39.9,中性
